,Unnamed: 0,<TICKER>,<PER>,Date,Time,<OPEN>,<HIGH>,<LOW>,Close/Last,<VOL>,Pct_Change,SMA10,SMA20,SMA50,SMA100,SMA200,SMA500,EMA8,EMA20,EMA50,EMA200,Denoised_Close,ema_pct_change
303,303,SPY,60,240305,140000,506.75,507.37,505.6,505.75,797917,-0.1973359644795264,509.78000000000003,510.84749999999997,508.4485000000001,504.2034,498.1547,,508.38537418151355,509.4775714939722,508.0950871925428,498.5200628133419,511.6072940246367,-0.14788987497458272
304,304,SPY,60,240305,150000,505.69,507.37,504.91,507.19,1651678,0.296624414166782,509.20199999999994,510.7535,508.42550000000006,504.3397,498.270925,,508.11973547451055,509.25970754216536,508.059593577149,498.60633084504997,511.55981779155906,-0.052251445555584475
305,305,SPY,60,240306,90000,510.58,510.85,509.63,509.94,540640,-0.1253476438560042,508.9200000000001,510.71750000000003,508.4681,504.5253,498.398975,,508.5242387023971,509.32449730005436,508.13333500549606,498.71910367246244,511.51228972538496,0.0796078561106972
306,306,SPY,60,240306,100000,509.81,510.57,508.42,510.45,676803,0.1255369647515714,508.584,510.683,508.5127,504.68839999999994,498.52682500000003,,508.95218565742,509.4316880333825,508.22418461312367,498.83582900905486,511.46562391465505,0.08415468181317554
307,307,SPY,60,240306,110000,510.49,511.64,510.48,511.21,638231,0.1410409606456484,508.47799999999995,510.65299999999996,508.587,504.8324,498.647375,,509.4539221779933,509.60105107782226,508.34127541260904,498.95895508856677,511.420702877001,0.09858225088967831
308,308,SPY,60,240306,120000,511.22,512.05,511.055,511.31,570195,0.0176049450334445,508.64099999999996,510.587,508.6588,504.9861,498.764175,,509.86638391621705,509.76380811802966,508.4576959846636,499.0818510578348,511.3783718117666,0.08096153945784668
309,309,SPY,60,240306,130000,511.33,511.95,509.12,510.18,869364,-0.2249036825533368,508.84799999999996,510.441,508.7162,505.1346000000001,498.873475,,509.93607637927994,509.80344544012206,508.5252373185984,499.1922804005429,511.33943322012806,0.013668769948638193
310,310,SPY,60,240306,140000,510.16,510.43,508.54,509.25,902219,-0.1783754116355702,509.005,510.26099999999997,508.76349999999996,505.26529999999997,498.976175,,509.7836149616622,509.75073635058664,508.5536593845357,499.29235721247784,511.3046419293847,-0.029898143057516258
311,311,SPY,60,240306,150000,509.24,510.27,508.57,509.81,1378136,0.1119315057733079,509.18500000000006,510.1259999999999,508.82490000000007,505.3983,499.088625,,509.789478303515,509.7563805076736,508.6029276439657,499.39701037454273,511.27470055467364,0.0011501628692567323
312,312,SPY,60,240307,90000,513.14,513.63,512.23,513.4,513806,0.0506684335658866,509.849,510.1629999999999,508.9727,505.5631000000001,499.222825,,510.59181645828943,510.10339188789516,508.7910481285161,499.5363436046468,511.25025542769515,0.15738617388583176
313,313,SPY,60,240307,100000,513.4,514.87,513.01,514.29,758524,0.1733541098558602,510.703,510.2415,509.1371,505.71975000000003,499.367175,,511.413635023114,510.5021164700004,509.00669329994685,499.6831461558444,511.2318930181894,0.16095411997103515
314,314,SPY,60,240307,110000,514.36,514.73,513.77,514.63,584466,0.0524924177618753,511.447,510.3245,509.3071,505.87045,499.503875,,512.1283827957553,510.8952482347622,509.2272151313215,499.8318710697166,511.2201368698671,0.13975923278013447
315,315,SPY,60,240307,120000,514.65,514.96,514.025,514.53,623136,-0.0233168172544456,511.90599999999995,510.413,509.47970000000004,506.01754999999997,499.640675,,512.6620755078097,511.24141506954675,509.4351674791128,499.9781211088239,511.21544506834465,0.10421072722837099
316,316,SPY,60,240307,130000,514.55,515.89,514.24,515.7,616935,0.2234962588669888,512.4309999999999,510.50750000000005,509.69270000000006,506.1764999999999,499.781125,,513.3371698394076,511.6660422057804,509.6808471858143,500.1345577147063,511.2182082543592,0.1316840788211593
317,317,SPY,60,240307,140000,515.72,515.86,514.77,514.92,562179,-0.155122934925942,512.8019999999999,510.64000000000004,509.87669999999997,506.3251,499.92292499999996,,513.6889098750947,511.97594294808704,509.88630415891964,500.28167654341576,511.22874819119664,0.06852027407195926
318,318,SPY,60,240307,150000,514.9,515.62,514.07,514.87,1124507,-0.0058263740532089,513.158,510.8995,510.0409,506.46,500.06752500000005,,513.9513743472959,512.2515674292216,510.081743211511,500.42683399074497,511.24731689089907,0.05109405072907247
319,319,SPY,60,240308,90000,515.46,517.79,515.31,517.76,520033,0.4462033911457638,513.9159999999999,511.38199999999995,510.25809999999996,506.61925,500.223025,,514.7977356034523,512.7761800550101,510.38285132086355,500.59930330426994,511.27409629942184,0.16467730186173757
320,320,SPY,60,240308,100000,517.76,518.22,516.97,517.56,818426,-0.0386279357231237,514.7470000000001,511.8759999999999,510.5033,506.77515,500.370775,,515.4115721360184,513.231781954533,510.6643081318101,500.7680664554712,511.309198536574,0.11923839017018434
321,321,SPY,60,240308,110000,517.54,517.6,513.94,514.0,1508492,-0.6840051010549839,515.1659999999999,512.1754999999999,510.6537,506.91785,500.502275,,515.0978894391254,513.3049455779108,510.7951195776215,500.8997274857651,511.3526666822728,-0.06086062359698108
322,322,SPY,60,240308,120000,514.01,514.84,512.3,512.54,986640,-0.285986653956154,515.08,512.4645,510.77289999999994,507.03394999999995,500.61985,,514.5294695637642,513.2320936181097,510.86354626085205,501.01555109287193,511.40447609646486,-0.11035181603639144
323,323,SPY,60,240308,130000,512.55,513.26,511.14,511.71,1059825,-0.1638864501024241,514.822,512.7625,510.8897,507.12875,500.73465,,513.9029207718166,513.0871323211469,510.8967405251324,501.12196351980856,511.46453625599094,-0.1217712160352602
324,324,SPY,60,240308,140000,511.7,514.46,511.66,513.83,965553,0.4162595270666508,514.742,513.0944999999999,511.03409999999997,507.24875,500.8685,,513.8867161558574,513.1578816238948,511.01177030846054,501.2484116439896,511.53269308776964,-0.0031532445729176573
325,325,SPY,60,240308,150000,513.83,514.38,511.72,511.77,1333627,-0.4009108070762818,514.466,513.1859999999999,511.1527,507.34285000000006,500.99240000000003,,513.416334787889,513.0257024216191,511.041504806168,501.35310406544244,511.6087317739578,-0.09153405861257458
326,326,SPY,60,240311,90000,510.48,510.94,509.43,509.43,644016,-0.2056887635166924,513.839,513.135,511.2167,507.43164999999993,501.09964999999994,,512.5304826128025,512.6832545719411,510.97830853925944,501.4334711891694,511.69238000123585,-0.17254070723177195
327,327,SPY,60,240311,100000,509.44,510.72,508.51,510.59,931486,0.2257380653266287,513.4060000000001,513.104,511.25910000000005,507.54275,501.21524999999997,,512.099264254402,512.483896993661,510.96308075340613,501.52458092858063,511.78331162311264,-0.08413516327892001
328,328,SPY,60,240311,110000,510.59,510.89,509.23,510.84,631101,0.0489629644137174,513.003,513.0805,511.32730000000004,507.68424999999996,501.32935000000003,,511.8194277534238,512.3273353752171,510.95825405719415,501.6172716656097,511.8811507011378,-0.05464497227615217
329,329,SPY,60,240311,120000,510.84,511.15,510.0,511.0,553582,0.0313209615535245,512.327,513.1215,511.4143,507.82405,501.44770000000005,,511.63733269710735,512.2009224823393,510.95989115299045,501.7106321465489,511.98547588820435,-0.03557798833774273
330,330,SPY,60,240311,130000,511.0,511.57,510.21,511.05,527830,0.0097847358121352,511.67599999999993,513.2115,511.4879,507.97714999999994,501.56230000000005,,511.50681431997236,512.0913108173546,510.9634248332654,501.8035611799166,512.0958251147226,-0.025509940106782647
331,331,SPY,60,240311,140000,511.06,511.88,510.7,511.61,463736,0.1076194575979359,511.437,513.3015,511.56379999999996,508.13845000000003,501.67945,,511.5297444710896,512.0454716918923,510.98878072215695,501.9011376855891,512.2117005363536,0.004482863272836646
332,332,SPY,60,240311,150000,511.6,511.61,510.54,511.26,1044953,-0.0664581704456668,511.309,513.1945000000001,511.63399999999996,508.29245000000003,501.79455,,511.46980125529194,511.97066486409307,510.99941677226843,501.9942606936927,512.3325737002652,-0.011718422329409783
333,333,SPY,60,240312,90000,513.45,513.76,510.86,513.45,890376,0.0,511.483,513.1524999999999,511.7406,508.45985,501.91735,,511.90984542078263,512.1115539246556,511.09551807531676,502.1082481494769,512.45789088546,0.08603521936401126
334,334,SPY,60,240312,100000,513.44,516.46,513.0,515.93,1103242,0.4849641632907244,511.6929999999999,513.2175,511.8778,508.65175000000005,502.04065,,512.8032131050531,512.4752154556408,511.28510560177494,502.2457780186363,512.5870785717088,0.1745166052698588
335,335,SPY,60,240312,110000,515.93,516.53,515.18,515.86,747092,-0.013567732056662,512.1020000000001,513.284,511.9818,508.85775,502.1635,,513.482499081708,512.7975758884369,511.4645132252348,502.38124291397327,512.719548990934,0.13246523408887434
336,336,SPY,60,240312,120000,515.87,515.95,513.55,514.41,584336,-0.2830170391765437,512.6,513.2194999999999,512.0472,509.04925,502.28225,,513.6886103968841,512.9511400895382,511.5800225105197,502.5009320392074,512.8547057146013,0.04013989094946435
337,337,SPY,60,240312,130000,514.38,515.79,513.63,515.6,429973,0.2371787394533277,513.101,513.2535,512.1229999999999,509.24545000000006,502.4037,,514.113363642021,513.2034124619631,511.73766868657776,502.6312710238919,512.9919492307324,0.08268691120263405
338,338,SPY,60,240312,140000,515.65,517.11,515.51,516.75,639831,0.2133229904004698,513.692,513.3475000000001,512.2053999999999,509.45735,502.53544999999997,,514.699282832683,513.5411827036809,511.9342306988689,502.77175588932585,513.130682464591,0.11396692482594784
339,339,SPY,60,240312,150000,516.74,517.37,516.43,516.81,1064819,0.0135464643727863,514.2729999999999,513.3,512.2796,509.67195,502.6658,,515.1683310920868,513.8524986366637,512.1254373381289,502.9114399103276,513.2703161978832,0.09113054458174119
340,340,SPY,60,240313,90000,517.11,517.12,515.95,516.08,507604,-0.1991839260505448,514.7760000000001,513.226,512.3442,509.88675,502.78934999999996,,515.3709241827341,514.0646416236481,512.2805182268297,503.04247035898106,513.4102743424644,0.03932561037243154
341,341,SPY,60,240313,100000,516.08,516.77,515.7,516.21,650433,0.0251898930398379,515.236,513.3365000000001,512.4182,510.07705000000004,502.91594999999995,,515.5573854754599,514.2689614690149,512.4346155512678,503.1734905544141,513.5499990260296,0.036180017920384167
342,342,SPY,60,240313,110000,516.21,516.71,515.83,516.44,426809,0.0445555103543166,515.7540000000001,513.5314999999999,512.4938,510.19155000000006,503.0593,,515.7535220364688,514.4757270433945,512.5916894512181,503.30549562352445,513.6889554490847,0.03804359447356909
343,343,SPY,60,240313,120000,516.44,516.67,516.09,516.47,345229,0.005809000077448,516.0559999999999,513.7695000000001,512.5688,510.30884999999995,503.2079,,515.912739361698,514.6656578011665,512.7437800609744,503.43648571682274,513.8266364746308,0.03087081685850812
344,344,SPY,60,240313,130000,516.45,517.28,516.39,517.08,495781,0.1219866395585236,516.171,513.932,512.651,510.42715,503.35909999999996,,516.172130614654,514.8955951534364,512.9138279017204,503.5722420778494,513.9625669144119,0.05027812518778596
345,345,SPY,60,240313,140000,517.03,517.16,516.4,516.5,437585,-0.1025085584975674,516.235,514.1685,512.7257999999999,510.52765,503.50485000000003,,516.2449904780642,515.0483956150139,513.0544621016529,503.700876485035,514.096307478289,0.014115419854898725
346,346,SPY,60,240313,150000,516.5,516.695,514.5,515.99,1251405,-0.0987415295256516,516.393,514.4965,512.7694,510.61505,503.64770000000004,,516.1883259273833,515.1380722231078,513.1695812349215,503.82315632100483,514.2274583562527,-0.010976290661623977
347,347,SPY,60,240314,90000,516.97,517.12,513.95,513.99,842285,-0.5764357699673129,516.232,514.6665,512.8038,510.68295,503.78515,,515.6998090546315,515.0287320113832,513.2017545198265,503.92431894467643,514.3556624057667,-0.09463927179564902
348,348,SPY,60,240314,100000,513.99,515.6,513.36,514.6,992572,0.1186793517383633,516.017,514.8545,512.9022,510.75365,503.94365,,515.4554070424912,514.9879003912515,513.2565876759118,504.030544626819,514.4806079205244,-0.04739230223651525
349,349,SPY,60,240314,110000,514.64,515.41,514.06,514.93,613726,0.0563500699518039,515.829,515.051,513.0386,510.80545,504.09305,,515.3386499219375,514.9823860682752,513.3222116886211,504.1389969190895,514.6020309602615,-0.022651255367278633
350,350,SPY,60,240314,120000,514.985,515.12,513.84,513.91,573398,-0.2087439439983777,515.612,515.1940000000001,513.1632,510.85724999999996,504.24215,,515.0211721615069,514.8802540617728,513.345262210636,504.23622083034235,514.7197172249665,-0.06160565687799435
351,351,SPY,60,240314,130000,513.84,514.6,512.76,514.54,634886,0.1362291763973088,515.4449999999999,515.3405,513.2938,510.91754999999995,504.3865,,514.9142450145054,514.8478489130325,513.392114672964,504.33874599620964,514.8335034606574,-0.020761699281757195
352,352,SPY,60,240314,140000,514.54,515.18,513.85,513.89,784405,-0.1263264274886262,515.1899999999999,515.472,513.4364,510.97024999999996,504.5189,,514.686635011282,514.7566252070294,513.4116395877497,504.4337833494812,514.9432783878054,-0.04420347765228261
353,353,SPY,60,240314,150000,513.8,514.97,511.825,514.95,2705935,0.2238224990268764,515.038,515.547,513.6204,511.03445,504.6575,,514.7451605643304,514.775041853979,513.4719674470537,504.53842232112817,515.0489831474371,0.01137110409854536
354,354,SPY,60,240315,90000,510.21,511.32,509.63,509.84,1108173,-0.072519158777759,514.314,515.2425000000001,513.6734,511.04945,504.76405,,513.6551248833681,514.3050378678857,513.3295373510908,504.59117433783337,515.1506112639441,-0.21176220088543474
355,355,SPY,60,240315,100000,509.83,511.68,508.87,511.09,814931,0.2471412039307202,513.7729999999999,515.004,513.6964,511.08225,504.87335,,513.0850971315085,513.99884378523,513.2417123569304,504.65583926979525,515.2482081275976,-0.11097480084307776
356,356,SPY,60,240315,110000,511.1,511.18,509.54,509.73,624500,-0.2680493054196839,513.1469999999999,514.77,513.682,511.09735,504.9693500000001,,512.3395199911733,513.5922872342557,513.1039981468547,504.7063284312899,515.3418700037065,-0.14531256988430385
357,357,SPY,60,240315,120000,509.7,509.88,508.36,508.46,792147,-0.2432803609966665,512.5939999999999,514.413,513.6270000000001,511.10699999999997,505.05075,,511.47740443757925,513.1034979738504,512.9218805724682,504.74367839714773,515.4317425792236,-0.16827035978191907
358,358,SPY,60,240315,130000,508.47,509.95,508.43,509.9,649449,0.2812358644561035,512.124,514.0705,513.5988,511.12879999999996,505.132375,,511.1268701181172,512.7984029287218,512.8033754519793,504.7949850797632,515.518019061367,-0.06853368622363742
359,359,SPY,60,240315,140000,509.92,510.54,509.18,510.18,719419,0.0509883903357371,511.649,513.739,513.5988,511.1575,505.214875,,510.9164545363134,512.5490312212245,512.7004979832742,504.8485673177755,515.6009378464602,-0.041166996709685044
360,360,SPY,60,240315,150000,510.19,510.53,509.22,509.74,1944219,-0.0882024343871868,511.2320000000001,513.422,513.6086,511.18604999999997,505.2921,,510.65502019491043,512.2815044382507,512.5844000231458,504.89723828973797,515.6807797806727,-0.05116968519641718
361,361,SPY,60,240318,90000,514.0,514.83,513.76,513.84,822844,-0.0311284046692545,511.1620000000001,513.3035,513.6892,511.25705,505.38295,,511.36279348493036,512.4299325869888,512.6336392379244,504.9862209933227,515.757865037623,0.13860106373766445
362,362,SPY,60,240318,100000,513.84,515.47,513.82,515.13,752234,0.2510509107893436,511.28599999999994,513.238,513.7238000000001,511.34824999999995,505.4872500000001,,512.1999504882792,512.6870818644185,512.731535738398,505.0871541177673,515.8325496408954,0.163710972721276
363,363,SPY,60,240318,110000,515.16,515.22,513.91,514.23,573696,-0.1805264383880639,511.21400000000006,513.126,513.7226,511.42985,505.5913,,512.651072601995,512.8340264487596,512.7902990427746,505.1781277086353,515.9052216623544,0.08807539190227587
364,364,SPY,60,240318,120000,514.22,514.51,513.48,513.51,516345,-0.1380731982420046,511.581,512.9475,513.7002,511.50365000000005,505.70459999999997,,512.8419453571072,512.898404882211,512.8185226097246,505.2610319105395,515.976297129731,0.037232489175020866
